date,WSPM,RAIN,DEWP,PRES,TEMP,O3,CO,NO2,SO2,PM10
2013-03-11 09:00:00,1.2,0.0,-7.4,1015.9,5.9,85.0,1500.0,71.0,78.0,103.0
2013-03-11 10:00:00,0.7,0.0,-8.3,1015.0,7.3,85.0,1500.0,70.0,111.0,118.0
2013-03-11 11:00:00,1.1,0.0,-9.0,1013.9,9.1,85.0,1600.0,70.0,110.0,124.0
2013-03-11 12:00:00,1.9,0.0,-8.3,1012.5,10.4,85.0,1600.0,78.0,122.0,148.0
2013-03-11 13:00:00,2.5,0.0,-7.8,1011.3,11.0,85.0,1399.0,70.0,116.0,139.0
2013-03-11 14:00:00,2.8,0.0,-7.1,1010.1,10.7,85.0,1200.0,56.0,98.0,124.0
2013-03-11 15:00:00,1.8,0.0,-6.8,1009.3,11.1,80.0,1100.0,56.0,95.0,113.0
2013-03-11 16:00:00,2.7,0.0,-6.4,1008.5,10.5,74.0,1600.0,67.0,118.0,154.0
2013-03-11 17:00:00,2.0,0.0,-5.9,1008.8,9.6,74.0,2299.0,80.0,159.0,203.0
2013-03-11 18:00:00,0.9,0.0,-6.4,1009.0,9.5,51.0,1800.0,79.0,106.0,229.0
2013-03-11 19:00:00,1.0,0.0,-6.1,1009.2,9.4,47.0,2200.0,98.0,113.0,164.0
2013-03-11 20:00:00,0.9,0.0,-5.8,1009.5,9.3,47.0,2899.0,111.0,177.0,237.0
2013-03-11 21:00:00,1.2,0.0,-4.1,1009.0,8.8,47.0,2899.0,110.0,153.0,250.0
2013-03-11 22:00:00,1.6,0.0,-5.6,1008.5,8.7,47.0,1600.0,91.0,77.0,251.0
2013-03-11 23:00:00,0.1,0.0,-5.5,1007.3,7.2,47.0,1300.0,78.0,53.0,92.0
2013-03-12 00:00:00,0.9,0.0,-5.2,1006.5,5.5,47.0,1399.0,72.0,60.0,107.0
2013-03-12 01:00:00,1.3,0.0,-5.4,1006.1,7.3,47.0,1700.0,80.0,64.0,129.0
2013-03-12 02:00:00,1.0,0.0,-5.0,1005.0,7.1,47.0,1800.0,77.0,71.0,130.0
2013-03-12 03:00:00,1.0,0.0,-4.3,1004.8,6.8,47.0,1600.0,72.0,64.0,109.0
2013-03-12 04:00:00,1.3,1.4,0.1,1005.6,4.7,47.0,1399.0,70.0,63.0,102.0
2013-03-12 05:00:00,0.6,1.2,1.7,1005.3,3.7,47.0,1399.0,66.0,40.0,194.0
2013-03-12 06:00:00,0.8,1.5,2.2,1005.9,3.2,47.0,2100.0,78.0,18.0,118.0
2013-03-12 07:00:00,0.0,2.0,1.9,1005.8,2.8,47.0,2000.0,74.0,16.0,119.0
2013-03-12 08:00:00,1.7,0.2,2.5,1005.7,3.4,47.0,1899.0,72.0,13.0,84.0
2013-03-12 09:00:00,0.9,0.0,2.5,1005.9,4.0,47.0,2100.0,73.0,13.0,88.0
2013-03-12 10:00:00,0.4,0.3,2.7,1005.9,4.4,47.0,2100.0,75.0,14.0,91.0
2013-03-12 11:00:00,0.7,0.0,2.9,1005.7,4.6,47.0,1899.0,74.0,17.0,91.0
2013-03-12 12:00:00,0.5,0.0,3.3,1005.8,5.3,47.0,1800.0,70.0,19.0,97.0
2013-03-12 13:00:00,2.4,0.0,3.0,1005.7,5.5,47.0,1899.0,72.0,24.0,95.0
2013-03-12 14:00:00,2.8,0.0,3.2,1006.2,6.2,44.0,1700.0,69.0,25.0,79.0
2013-03-12 15:00:00,1.5,0.0,3.5,1006.9,6.4,32.0,1700.0,65.0,23.0,89.0
2013-03-12 16:00:00,1.6,0.0,3.8,1007.2,7.2,22.0,1800.0,67.0,24.0,97.0
2013-03-12 17:00:00,1.4,0.0,3.5,1008.2,6.9,22.0,1800.0,71.0,33.0,75.0
2013-03-12 18:00:00,0.4,0.0,2.8,1010.2,4.8,4.0,1700.0,77.0,33.0,106.0
2013-03-12 19:00:00,0.8,0.0,2.5,1011.6,4.3,4.0,1700.0,80.0,30.0,90.0
2013-03-12 20:00:00,0.5,0.0,3.1,1013.5,5.3,4.0,1700.0,77.0,25.0,95.0
2013-03-12 21:00:00,1.0,0.0,2.3,1014.7,4.4,4.0,2100.0,76.0,19.0,99.0
2013-03-12 22:00:00,1.0,0.0,-0.3,1015.8,5.1,4.0,2700.0,76.0,17.0,102.0
2013-03-12 23:00:00,1.4,0.0,-6.0,1016.6,5.0,4.0,1700.0,67.0,20.0,28.0
2013-03-13 00:00:00,1.9,0.0,-8.0,1017.3,4.8,26.0,700.0,30.0,32.0,27.0
2013-03-13 01:00:00,4.0,0.0,-9.6,1017.7,4.2,48.0,500.0,19.0,18.0,10.0
2013-03-13 02:00:00,2.8,0.0,-9.6,1018.1,3.4,54.0,500.0,16.0,18.0,9.0
2013-03-13 03:00:00,2.4,0.0,-9.4,1018.7,2.9,54.0,400.0,19.0,6.0,9.0
2013-03-13 04:00:00,2.0,0.0,-9.9,1019.7,2.3,54.0,400.0,19.0,4.0,12.0
2013-03-13 05:00:00,1.3,0.0,-10.3,1020.3,1.6,54.0,500.0,32.0,10.0,11.0
2013-03-13 06:00:00,0.9,0.0,-9.1,1021.3,1.6,54.0,600.0,36.0,18.0,12.0
2013-03-13 07:00:00,1.5,0.0,-10.2,1022.7,3.9,54.0,700.0,51.0,25.0,11.0
2013-03-13 08:00:00,2.5,0.0,-11.3,1023.8,4.8,54.0,700.0,54.0,23.0,7.0
2013-03-13 09:00:00,3.1,0.0,-11.5,1024.4,5.1,54.0,600.0,43.0,22.0,8.0
2013-03-13 10:00:00,2.0,0.0,-12.5,1024.2,6.1,54.0,500.0,26.0,13.0,16.0
2013-03-13 11:00:00,3.1,0.0,-14.1,1023.5,6.8,59.0,400.0,19.0,9.0,6.0
2013-03-13 12:00:00,2.2,0.0,-13.6,1022.8,7.3,66.0,400.0,17.0,7.0,6.0
2013-03-13 13:00:00,1.7,0.0,-13.7,1022.1,7.9,70.0,400.0,16.0,7.0,6.0
2013-03-13 14:00:00,2.6,0.0,-13.8,1021.5,8.6,74.0,400.0,14.0,7.0,6.0
2013-03-13 15:00:00,1.1,0.0,-13.4,1021.0,9.0,75.0,400.0,15.0,7.0,6.0
2013-03-13 16:00:00,2.4,0.0,-11.5,1021.2,8.5,75.0,400.0,19.0,7.0,6.0
2013-03-13 17:00:00,2.6,0.0,-10.9,1021.6,6.8,75.0,600.0,34.0,9.0,28.0
2013-03-13 18:00:00,2.1,0.0,-9.7,1022.3,5.7,75.0,700.0,44.0,13.0,36.0
2013-03-13 19:00:00,0.8,0.0,-10.1,1022.9,4.8,75.0,800.0,54.0,15.0,41.0
2013-03-13 20:00:00,1.2,0.0,-9.8,1023.3,4.3,75.0,900.0,56.0,14.0,32.0
2013-03-13 21:00:00,1.5,0.0,-8.5,1023.6,3.9,75.0,1100.0,57.0,16.0,31.0
2013-03-13 22:00:00,1.5,0.0,-7.2,1023.5,3.0,75.0,1200.0,68.0,23.0,34.0
2013-03-13 23:00:00,1.8,0.0,-4.4,1023.7,2.8,75.0,1200.0,61.0,29.0,86.0
2013-03-14 00:00:00,1.9,0.0,-4.0,1023.7,1.5,75.0,1500.0,66.0,23.0,106.0
2013-03-14 01:00:00,1.1,0.0,-4.3,1023.8,0.9,75.0,1700.0,61.0,17.0,67.0
2013-03-14 02:00:00,1.4,0.0,-5.2,1023.4,0.8,75.0,1800.0,58.0,19.0,39.0
2013-03-14 03:00:00,0.8,0.0,-5.7,1023.0,0.8,75.0,1500.0,60.0,20.0,37.0
2013-03-14 04:00:00,1.3,0.0,-5.5,1023.0,1.2,75.0,1300.0,57.0,21.0,39.0
2013-03-14 05:00:00,1.0,0.0,-5.6,1023.3,1.3,75.0,1600.0,60.0,24.0,54.0
2013-03-14 06:00:00,1.9,0.0,-4.4,1023.3,1.1,75.0,2000.0,64.0,26.0,62.0
2013-03-14 07:00:00,2.4,0.0,-4.4,1023.8,1.1,75.0,1800.0,62.0,27.0,53.0
2013-03-14 08:00:00,2.1,0.0,-4.3,1023.9,1.6,75.0,1800.0,59.0,29.0,64.0
2013-03-14 09:00:00,0.8,0.0,-4.5,1023.5,3.0,75.0,1700.0,60.0,34.0,66.0
2013-03-14 10:00:00,0.7,0.0,-4.3,1022.4,4.5,75.0,1800.0,63.0,44.0,88.0
2013-03-14 11:00:00,2.1,0.0,-4.5,1021.5,6.0,75.0,1899.0,68.0,51.0,92.0
2013-03-14 12:00:00,2.7,0.0,-5.1,1020.4,7.7,75.0,1500.0,60.0,59.0,88.0
2013-03-14 13:00:00,4.2,0.0,-5.9,1019.2,8.7,75.0,1100.0,48.0,98.0,78.0
2013-03-14 14:00:00,3.3,0.0,-5.3,1018.3,9.4,75.0,1000.0,43.0,113.0,81.0
2013-03-14 15:00:00,2.6,0.0,-5.6,1017.7,9.1,72.0,1100.0,45.0,111.0,84.0
2013-03-14 16:00:00,2.5,0.0,-4.7,1017.4,8.5,59.0,1200.0,51.0,112.0,91.0
2013-03-14 17:00:00,1.7,0.0,-3.6,1017.5,7.6,50.0,1399.0,54.0,104.0,105.0
2013-03-14 18:00:00,1.3,0.0,-3.6,1017.6,6.6,50.0,1300.0,61.0,86.0,108.0
2013-03-14 19:00:00,1.5,0.0,-3.2,1017.7,5.9,50.0,1300.0,75.0,79.0,100.0
2013-03-14 20:00:00,1.3,0.0,-2.7,1017.6,5.4,50.0,1500.0,94.0,78.0,106.0
2013-03-14 21:00:00,1.3,0.0,-2.1,1017.5,5.0,50.0,1700.0,94.0,66.0,132.0
2013-03-14 22:00:00,0.5,0.0,-2.3,1017.3,4.1,50.0,2200.0,93.0,59.0,153.0
2013-03-14 23:00:00,0.6,0.0,-1.9,1017.1,1.3,50.0,2299.0,90.0,53.0,160.0
2013-03-15 00:00:00,1.0,0.0,-1.5,1016.8,0.4,50.0,2100.0,88.0,51.0,149.0
2013-03-15 01:00:00,0.5,0.0,-1.6,1016.3,0.0,50.0,2100.0,84.0,38.0,145.0
2013-03-15 02:00:00,0.6,0.0,-1.8,1015.8,0.0,50.0,2399.0,82.0,34.0,143.0
2013-03-15 03:00:00,0.7,0.0,-2.2,1015.3,1.8,50.0,2700.0,91.0,54.0,146.0
2013-03-15 04:00:00,1.7,0.0,-2.7,1015.3,2.4,50.0,2799.0,97.0,65.0,169.0
2013-03-15 05:00:00,0.8,0.0,-2.9,1015.4,2.0,50.0,3200.0,96.0,71.0,182.0
2013-03-15 06:00:00,1.0,0.0,-2.6,1015.0,-0.1,50.0,2600.0,91.0,78.0,158.0
2013-03-15 07:00:00,1.0,0.0,-1.3,1015.5,1.8,50.0,2399.0,86.0,63.0,149.0
2013-03-15 08:00:00,1.4,0.0,-2.0,1015.5,5.4,50.0,2299.0,80.0,78.0,143.0
2013-03-15 09:00:00,1.1,0.0,-3.0,1014.9,7.0,50.0,2200.0,83.0,96.0,159.0
2013-03-15 10:00:00,0.9,0.0,-2.4,1014.0,8.3,2.0,2000.0,84.0,97.0,159.0
2013-03-15 11:00:00,0.9,0.0,-2.5,1013.2,9.5,6.0,2000.0,80.0,106.0,170.0
2013-03-15 12:00:00,0.6,0.0,-2.1,1012.3,10.6,8.0,2399.0,98.0,108.0,218.0
2013-03-15 13:00:00,2.5,0.0,-1.4,1011.1,11.4,50.0,3000.0,136.0,99.0,267.0
2013-03-15 14:00:00,1.5,0.0,-0.5,1010.5,11.7,50.0,3000.0,150.0,102.0,167.0
2013-03-15 15:00:00,1.6,0.0,-0.3,1010.2,11.6,42.0,2100.0,102.0,100.0,264.0
2013-03-15 16:00:00,1.9,0.0,0.5,1010.2,11.1,48.0,1800.0,76.0,92.0,250.0
2013-03-15 17:00:00,1.1,0.0,0.7,1010.5,10.7,49.0,1700.0,67.0,78.0,270.0
2013-03-15 18:00:00,0.0,0.0,1.1,1011.1,8.7,49.0,1899.0,76.0,72.0,286.0
2013-03-15 19:00:00,0.0,0.0,1.5,1011.8,7.0,49.0,2000.0,92.0,70.0,287.0
2013-03-15 20:00:00,0.5,0.0,1.7,1012.8,6.0,49.0,2200.0,110.0,63.0,315.0
2013-03-15 21:00:00,0.9,0.0,1.0,1013.6,5.5,49.0,3000.0,112.0,65.0,286.0
2013-03-15 22:00:00,0.6,0.0,1.2,1014.3,4.9,49.0,3000.0,105.0,59.0,273.0
2013-03-15 23:00:00,1.2,0.0,0.7,1014.6,7.8,49.0,2899.0,98.0,54.0,251.0
2013-03-16 00:00:00,0.8,0.0,0.7,1014.7,7.8,49.0,3500.0,128.0,76.0,318.0
2013-03-16 01:00:00,1.0,0.0,0.9,1014.9,7.7,49.0,3500.0,140.0,77.0,338.0
2013-03-16 02:00:00,0.8,0.0,0.7,1015.3,7.3,49.0,2799.0,110.0,65.0,306.0
2013-03-16 03:00:00,1.5,0.0,0.1,1016.0,7.6,49.0,2500.0,105.0,64.0,302.0
2013-03-16 04:00:00,1.5,0.0,0.0,1016.6,7.0,49.0,2299.0,98.0,64.0,287.0
2013-03-16 05:00:00,1.3,0.0,-0.1,1017.5,7.2,49.0,2200.0,88.0,55.0,276.0
2013-03-16 06:00:00,1.4,0.0,-0.3,1018.3,6.9,49.0,2100.0,82.0,54.0,266.0
2013-03-16 07:00:00,0.9,0.0,0.1,1019.3,7.6,49.0,2200.0,83.0,52.0,266.0
2013-03-16 08:00:00,1.1,0.0,0.3,1019.7,9.1,49.0,2500.0,85.0,63.0,276.0
2013-03-16 09:00:00,0.6,0.0,-0.7,1019.9,11.5,49.0,2500.0,88.0,86.0,274.0
2013-03-16 10:00:00,2.1,0.0,-0.2,1019.5,12.7,49.0,2399.0,86.0,106.0,248.0
2013-03-16 11:00:00,0.9,0.0,-0.7,1018.8,13.3,49.0,2299.0,80.0,94.0,212.0
2013-03-16 12:00:00,2.0,0.0,-0.7,1017.7,14.2,62.0,2299.0,60.0,96.0,202.0
2013-03-16 13:00:00,2.5,0.0,-0.5,1016.5,14.4,89.0,2100.0,50.0,86.0,184.0
2013-03-16 14:00:00,1.9,0.0,0.6,1015.7,13.3,101.0,2000.0,44.0,75.0,166.0
2013-03-16 15:00:00,1.4,0.0,1.1,1014.9,13.4,101.0,2399.0,56.0,79.0,188.0
2013-03-16 16:00:00,1.2,0.0,1.4,1014.1,12.7,101.0,2899.0,64.0,80.0,181.0
2013-03-16 17:00:00,1.0,0.0,1.6,1013.9,12.3,101.0,3000.0,67.0,82.0,197.0
2013-03-16 18:00:00,0.6,0.0,1.8,1013.7,11.3,101.0,3100.0,80.0,82.0,214.0
2013-03-16 19:00:00,2.3,0.0,2.2,1013.7,10.4,101.0,2500.0,80.0,62.0,213.0
2013-03-16 20:00:00,1.4,0.0,1.7,1013.7,9.6,101.0,2299.0,71.0,56.0,231.0
2013-03-16 21:00:00,0.6,0.0,1.8,1013.3,8.7,101.0,1800.0,71.0,56.0,196.0
2013-03-16 22:00:00,1.4,0.0,1.8,1012.5,8.0,101.0,1800.0,79.0,54.0,166.0
2013-03-16 23:00:00,1.6,0.0,1.9,1011.7,7.4,101.0,1600.0,82.0,51.0,164.0
2013-03-17 00:00:00,0.9,0.0,1.6,1011.3,6.9,101.0,1800.0,77.0,52.0,179.0
2013-03-17 01:00:00,1.5,0.0,1.6,1010.5,6.7,101.0,2200.0,92.0,57.0,183.0
2013-03-17 02:00:00,0.8,0.0,1.3,1009.3,6.2,101.0,3200.0,88.0,58.0,195.0
2013-03-17 03:00:00,0.7,0.0,1.2,1007.9,6.1,101.0,2000.0,70.0,4.0,195.0
2013-03-17 04:00:00,0.1,0.0,1.1,1007.3,5.8,101.0,2000.0,70.0,4.0,178.0
2013-03-17 05:00:00,0.7,0.0,1.1,1006.6,5.6,101.0,1899.0,63.0,44.0,160.0
2013-03-17 06:00:00,0.6,0.0,1.3,1005.4,4.3,101.0,2100.0,66.0,56.0,167.0
2013-03-17 07:00:00,0.8,0.0,2.5,1005.0,5.3,101.0,2200.0,74.0,50.0,168.0
2013-03-17 08:00:00,1.2,0.0,2.5,1004.6,7.0,101.0,2500.0,75.0,54.0,199.0
2013-03-17 09:00:00,0.5,0.0,2.9,1004.1,8.7,101.0,2700.0,84.0,78.0,225.0
2013-03-17 10:00:00,1.1,0.0,2.7,1002.7,10.1,101.0,2700.0,93.0,96.0,259.0
2013-03-17 11:00:00,1.2,0.0,3.0,1001.0,11.8,101.0,2799.0,103.0,103.0,286.0
2013-03-17 12:00:00,0.8,0.0,3.2,999.2,13.7,101.0,2700.0,112.0,114.0,341.0
2013-03-17 13:00:00,2.0,0.0,3.6,997.9,15.1,101.0,2700.0,107.0,130.0,370.0
2013-03-17 14:00:00,2.0,0.0,3.5,996.6,15.7,90.0,2600.0,89.0,121.0,385.0
2013-03-17 15:00:00,1.6,0.0,3.7,995.8,15.3,100.0,2399.0,79.0,104.0,371.0
2013-03-17 16:00:00,1.0,0.0,4.0,995.1,15.2,107.0,2399.0,78.0,93.0,371.0
2013-03-17 17:00:00,1.0,0.0,4.3,995.1,14.0,107.0,2399.0,77.0,76.0,363.0
2013-03-17 18:00:00,0.9,0.0,4.4,994.8,12.4,107.0,2500.0,83.0,66.0,382.0
2013-03-17 19:00:00,0.7,0.0,4.5,995.3,10.1,65.0,2899.0,83.0,66.0,382.0
2013-03-17 20:00:00,0.1,0.0,5.1,995.2,10.3,107.0,3500.0,152.0,44.0,395.0
2013-03-17 21:00:00,0.8,0.0,4.5,995.4,11.8,107.0,4700.0,169.0,40.0,416.0
2013-03-17 22:00:00,1.4,0.0,3.8,995.1,11.3,107.0,3899.0,180.0,58.0,432.0
2013-03-17 23:00:00,1.2,0.0,4.1,994.9,9.7,107.0,3899.0,163.0,51.0,466.0
2013-03-18 00:00:00,1.5,0.0,3.5,995.2,10.0,107.0,3600.0,136.0,45.0,435.0
2013-03-18 01:00:00,2.4,0.0,-3.2,995.1,11.0,107.0,4000.0,135.0,49.0,436.0
2013-03-18 02:00:00,1.5,0.0,-6.8,995.1,11.1,107.0,3399.0,126.0,64.0,436.0
2013-03-18 03:00:00,5.4,0.0,-11.7,995.1,11.9,107.0,700.0,39.0,27.0,116.0
2013-03-18 04:00:00,2.5,0.0,-10.0,996.3,10.9,107.0,400.0,23.0,17.0,132.0
2013-03-18 05:00:00,7.0,0.0,-8.9,997.2,9.2,107.0,300.0,16.0,8.0,119.0
2013-03-18 06:00:00,2.9,0.0,-11.2,999.5,8.2,107.0,300.0,8.0,8.0,71.0
2013-03-18 07:00:00,5.8,0.0,-11.6,1001.0,6.6,107.0,400.0,13.0,10.0,49.0
2013-03-18 08:00:00,3.7,0.0,-13.9,1002.1,7.0,107.0,400.0,19.0,8.0,6.0
2013-03-18 09:00:00,5.4,0.0,-13.7,1002.4,8.7,107.0,400.0,17.0,3.0,6.0
2013-03-18 10:00:00,5.0,0.0,-15.1,1003.3,9.5,107.0,400.0,13.0,3.0,6.0
2013-03-18 11:00:00,4.8,0.0,-17.6,1002.9,10.7,107.0,400.0,11.0,3.0,6.0
2013-03-18 12:00:00,4.2,0.0,-18.1,1002.2,11.4,107.0,400.0,10.0,3.0,6.0
2013-03-18 13:00:00,4.6,0.0,-16.7,1000.6,11.9,107.0,400.0,9.0,5.0,6.0
2013-03-18 14:00:00,2.1,0.0,-16.8,999.9,11.7,107.0,300.0,11.0,6.0,6.0
2013-03-18 15:00:00,2.0,0.0,-15.6,999.5,12.0,107.0,300.0,12.0,5.0,6.0
2013-03-18 16:00:00,2.9,0.0,-15.0,999.4,10.6,80.0,300.0,15.0,5.0,6.0
2013-03-18 17:00:00,4.8,0.0,-3.6,999.9,8.6,70.0,400.0,28.0,6.0,6.0
2013-03-18 18:00:00,4.0,0.0,-3.7,1000.9,6.5,63.0,600.0,33.0,12.0,126.0
2013-03-18 19:00:00,2.7,0.0,-4.3,1002.4,5.0,32.0,1100.0,46.0,29.0,151.0
2013-03-18 20:00:00,3.9,0.0,-4.5,1003.0,4.0,39.0,800.0,34.0,19.0,81.0
2013-03-18 21:00:00,3.0,0.0,-4.5,1003.1,3.0,40.698,900.0,34.0,19.0,81.0
2013-03-18 22:00:00,1.9,0.0,-4.8,1003.5,2.6,35.0,900.0,31.0,13.0,44.0
2013-03-18 23:00:00,1.5,0.0,-4.9,1004.4,2.3,32.0,900.0,31.0,13.0,44.0
2013-03-19 00:00:00,1.2,0.0,-5.5,1004.7,2.1,28.0,1000.0,33.0,13.0,36.0
2013-03-19 01:00:00,1.2,0.0,-5.5,1005.2,2.2,34.0,800.0,35.0,15.0,35.0
2013-03-19 02:00:00,1.5,0.0,-5.2,1004.6,2.0,22.0,800.0,29.0,17.0,27.0
2013-03-19 03:00:00,1.2,0.0,-5.2,1004.8,1.3,20.0,800.0,38.0,14.0,34.0
2013-03-19 04:00:00,1.7,0.0,-3.7,1004.6,1.2,21.0,700.0,39.0,13.0,32.0
2013-03-19 05:00:00,1.4,0.0,-3.6,1004.7,0.7,26.0,600.0,37.0,10.0,22.0
2013-03-19 06:00:00,0.5,0.0,-3.7,1005.3,0.8,23.0,600.0,33.0,10.0,17.0
2013-03-19 07:00:00,1.6,0.0,-3.7,1006.2,2.2,19.0,600.0,35.0,9.0,23.0
2013-03-19 08:00:00,1.3,0.0,-3.0,1006.4,3.4,17.0,700.0,43.0,14.0,46.0
2013-03-19 09:00:00,2.3,0.0,-3.4,1007.0,3.0,12.0,800.0,47.0,18.0,64.0
2013-03-19 10:00:00,1.0,0.0,-3.6,1007.2,3.4,18.0,800.0,42.0,19.0,63.0
2013-03-19 11:00:00,1.5,0.0,-2.6,1006.8,4.0,19.0,800.0,41.0,14.0,67.0
2013-03-19 12:00:00,2.1,0.0,-1.5,1006.5,3.9,19.0,900.0,37.0,13.0,58.0
2013-03-19 13:00:00,1.8,0.0,-1.0,1006.2,4.4,23.0,900.0,36.0,14.0,59.0
2013-03-19 14:00:00,1.8,0.0,-0.6,1006.4,5.2,23.0,900.0,38.0,12.0,68.0
2013-03-19 15:00:00,2.3,0.0,-0.8,1007.0,5.2,27.0,800.0,34.0,13.0,65.0
2013-03-19 16:00:00,1.5,0.0,-0.4,1008.0,4.8,27.0,800.0,38.0,12.0,66.0
2013-03-19 17:00:00,0.9,0.2,1.8,1009.0,3.3,22.0,800.0,40.0,8.0,60.0
2013-03-19 18:00:00,0.8,2.9,1.0,1010.6,1.9,14.0,900.0,43.0,4.0,47.0
2013-03-19 19:00:00,1.0,1.4,1.1,1012.0,1.7,8.0,1100.0,51.0,3.0,41.0
2013-03-19 20:00:00,0.8,0.8,1.1,1013.1,1.7,12.0,1600.0,45.0,3.0,64.0
2013-03-19 21:00:00,0.8,0.7,0.4,1014.2,1.1,16.065,1300.0,45.0,4.0,64.0
2013-03-19 22:00:00,1.6,1.0,-0.2,1014.9,0.4,12.0,1300.0,48.0,4.0,82.0
2013-03-19 23:00:00,1.3,0.8,-0.8,1015.8,-0.4,11.0,900.0,48.0,4.0,82.0
2013-03-20 00:00:00,2.1,1.0,-1.5,1016.8,-1.1,10.0,900.0,38.0,3.0,50.0
2013-03-20 01:00:00,0.9,1.4,-1.8,1017.4,-1.4,11.0,900.0,37.0,3.0,46.0
2013-03-20 02:00:00,0.7,0.7,-1.9,1017.5,-1.5,19.0,1100.0,28.0,4.0,42.0
2013-03-20 03:00:00,0.6,0.1,-1.9,1018.0,-1.5,17.0,1200.0,29.0,4.0,38.0
2013-03-20 04:00:00,0.4,0.0,-1.8,1018.4,-1.4,15.0,1200.0,29.0,4.0,38.0
2013-03-20 05:00:00,0.9,0.0,-2.5,1018.7,-2.1,12.0,1200.0,34.0,4.0,40.0
2013-03-20 06:00:00,0.6,0.0,-1.9,1019.2,-1.5,16.4934,1300.0,34.0,4.0,31.0
2013-03-20 07:00:00,1.0,0.0,-2.1,1019.6,-1.4,2.0,1300.0,45.0,4.0,26.0
2013-03-20 08:00:00,2.4,0.0,-1.7,1020.2,0.2,2.0,1700.0,50.0,6.0,60.0
2013-03-20 09:00:00,2.7,0.0,-2.0,1020.4,1.4,8.0,1600.0,43.0,14.0,65.0
2013-03-20 10:00:00,2.6,0.0,-3.0,1019.7,1.7,15.0,1700.0,38.0,27.0,84.0
2013-03-20 11:00:00,3.8,0.0,-2.3,1018.9,3.2,24.0,1399.0,35.0,29.0,66.0
2013-03-20 12:00:00,2.6,0.0,-4.7,1017.9,4.3,33.0,1200.0,29.0,29.0,67.0
2013-03-20 13:00:00,2.9,0.0,-5.6,1016.9,4.8,52.0,800.0,21.0,31.0,27.0
2013-03-20 14:00:00,3.3,0.0,-4.3,1015.9,5.3,60.0,700.0,20.0,22.0,28.0
2013-03-20 15:00:00,3.5,0.0,-4.5,1015.0,5.7,64.0,700.0,20.0,18.0,31.0
2013-03-20 16:00:00,3.8,0.0,-3.8,1014.4,5.6,64.0,700.0,21.0,20.0,38.0
2013-03-20 17:00:00,1.9,0.0,-3.3,1014.1,4.5,62.0,700.0,26.0,21.0,45.0
2013-03-20 18:00:00,1.2,0.0,-3.1,1013.8,3.7,45.0,800.0,34.0,16.0,71.0
2013-03-20 19:00:00,2.4,0.0,-3.1,1013.8,3.1,34.0,900.0,41.0,12.0,75.0
2013-03-20 20:00:00,1.3,0.0,-3.3,1013.2,2.4,24.0,1100.0,49.0,11.0,86.0
2013-03-20 21:00:00,2.8,0.0,-3.4,1013.0,2.7,18.0,1100.0,55.0,12.0,80.0
2013-03-20 22:00:00,1.6,0.0,-3.4,1012.1,2.3,19.0,1000.0,53.0,14.0,87.0
2013-03-20 23:00:00,1.6,0.0,-3.5,1011.1,1.4,19.0,1000.0,49.0,16.0,100.0
2013-03-21 00:00:00,1.5,0.0,-3.6,1010.6,1.1,20.0,1000.0,42.0,21.0,102.0
2013-03-21 01:00:00,1.6,0.0,-3.7,1009.8,0.8,18.0,1000.0,40.0,22.0,100.0
2013-03-21 02:00:00,1.4,0.0,-3.9,1009.0,0.6,15.0,900.0,39.0,23.0,100.0
2013-03-21 03:00:00,0.7,0.0,-4.0,1008.0,-0.1,6.0,900.0,42.0,3.0,84.0
2013-03-21 04:00:00,0.7,0.0,-4.1,1007.5,-0.9,6.0,900.0,42.0,4.0,76.0
2013-03-21 05:00:00,0.0,0.0,-3.5,1007.0,-1.3,5.0,1000.0,48.0,11.0,78.0
2013-03-21 06:00:00,0.0,0.0,-3.0,1006.6,-1.7,2.0,1000.0,51.0,12.0,77.0
2013-03-21 07:00:00,0.0,0.0,-2.0,1006.1,0.2,2.0,1200.0,60.0,13.0,91.0
2013-03-21 08:00:00,0.9,0.0,-1.6,1004.8,2.2,2.0,1300.0,59.0,20.0,101.0
2013-03-21 09:00:00,2.0,0.0,-1.6,1004.5,3.4,2.0,1399.0,59.0,31.0,116.0
2013-03-21 10:00:00,1.2,0.0,-1.5,1003.3,4.5,6.0,1399.0,58.0,41.0,132.0
2013-03-21 11:00:00,2.5,0.0,-1.6,1002.0,5.6,14.0,1300.0,58.0,45.0,153.0
2013-03-21 12:00:00,1.6,0.0,-1.5,1001.0,6.9,20.0,1399.0,63.0,49.0,154.0
2013-03-21 13:00:00,1.0,0.0,-1.8,999.6,8.0,13.0,1700.0,82.0,41.0,178.0
2013-03-21 14:00:00,2.0,0.0,-1.7,999.3,8.4,26.0,1600.0,79.0,51.0,177.0
2013-03-21 15:00:00,1.4,0.0,-1.7,998.9,8.7,44.0,1399.0,69.0,61.0,186.0
2013-03-21 16:00:00,0.7,0.0,-1.8,998.4,8.3,50.0,1399.0,67.0,56.0,184.0
2013-03-21 17:00:00,1.3,0.0,-1.5,998.9,7.5,46.0,1399.0,68.0,55.0,179.0
2013-03-21 18:00:00,2.5,0.0,-1.1,1000.2,6.6,11.0,1700.0,104.0,39.0,207.0
2013-03-21 19:00:00,1.4,0.0,-1.0,1001.4,6.2,2.0,1899.0,118.0,30.0,219.0
2013-03-21 20:00:00,1.8,0.0,-1.1,1002.4,6.1,2.0,1800.0,109.0,27.0,218.0
