date,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyViibility,HourlyWindSpeed
2017-01-18 08:50:00,29.71,27,30,86.0,6.21,2.0
2017-01-18 10:50:00,29.59,27,30,86.0,6.21,8.0
2017-01-18 11:50:00,29.53,27,30,86.0,6.21,0.0
2017-01-18 12:50:00,29.44,28,30,93.0,3.73,3.0
2017-01-18 13:50:00,29.32,30,32,93.0,6.21,9.0
2017-01-18 14:50:00,29.23,28,32,87.0,6.21,9.0
2017-01-18 15:50:00,29.18,28,32,87.0,6.21,3.0
2017-01-18 16:50:00,29.12,30,32,93.0,6.21,0.0
2017-01-18 17:50:00,29.06,32,34,93.0,6.21,7.0
2017-01-18 18:50:00,29.06,36,39,87.0,6.21,10.0
2017-01-18 20:50:00,29.21,32,34,93.0,1.55,22.0
2017-01-18 21:50:00,29.32,32,34,93.0,4.97,18.0
2017-01-18 22:50:00,29.41,30,34,87.0,6.21,20.0
2017-01-18 23:50:00,29.44,32,34,93.0,5.59,13.0
2017-01-19 00:50:00,29.47,30,32,93.0,2.8,8.0
2017-01-19 01:50:00,29.47,30,32,93.0,0.75,7.0
2017-01-19 02:50:00,29.41,28,30,93.0,6.21,2.0
2017-01-19 03:50:00,29.38,30,30,100.0,1.86,5.0
2017-01-19 04:50:00,29.26,28,30,93.0,6.21,6.0
2017-01-19 05:50:00,29.12,27,32,80.0,4.97,11.0
2017-01-19 06:50:00,29.12,32,32,100.0,0.68,11.0
2017-01-19 07:50:00,29.12,28,32,87.0,6.21,16.0
2017-01-19 08:50:00,29.15,28,30,93.0,2.49,20.0
2017-01-19 09:50:00,29.15,27,28,93.0,1.86,7.0
2017-01-19 10:50:00,29.15,28,28,100.0,1.24,14.0
2017-01-19 11:50:00,29.18,21,30,69.0,6.21,24.0
2017-01-19 12:50:00,29.21,23,28,80.0,4.97,40.0
2017-01-19 13:50:00,29.29,18,27,69.0,6.21,24.0
2017-01-19 14:50:00,29.38,21,23,93.0,0.5,28.0
2017-01-19 15:50:00,29.44,18,25,74.0,0.93,20.0
2017-01-19 16:50:00,29.47,21,23,93.0,1.24,25.0
2017-01-19 17:50:00,29.53,19,23,86.0,0.43,20.0
2017-01-19 18:50:00,29.56,18,23,80.0,1.55,24.0
2017-01-19 19:50:00,29.59,18,23,80.0,4.35,20.0
2017-01-19 20:50:00,29.59,21,23,93.0,5.59,14.0
2017-01-19 21:50:00,29.59,18,25,74.0,1.86,14.0
2017-01-19 22:50:00,29.59,23,23,100.0,0.75,8.0
2017-01-19 23:50:00,29.56,19,27,74.0,1.18,14.0
2017-01-20 00:50:00,29.56,21,27,80.0,4.97,14.0
2017-01-20 01:50:00,29.53,19,27,74.0,6.21,11.0
2017-01-20 02:50:00,29.53,23,27,86.0,0.62,11.0
2017-01-20 03:50:00,29.50,23,27,86.0,1.3,14.0
2017-01-20 04:50:00,29.50,25,27,93.0,3.73,14.0
2017-01-20 05:50:00,29.50,23,27,86.0,1.86,20.0
2017-01-20 06:50:00,29.50,19,28,69.0,2.17,25.0
2017-01-20 07:50:00,29.53,25,25,100.0,1.55,21.0
2017-01-20 08:50:00,29.56,25,25,100.0,0.37,20.0
2017-01-20 09:50:00,29.56,18,27,69.0,6.21,22.0
2017-01-20 10:50:00,29.59,19,27,74.0,6.21,20.0
2017-01-20 11:50:00,29.59,19,25,80.0,6.21,22.0
2017-01-20 12:50:00,29.62,18,27,69.0,6.21,22.0
2017-01-20 13:50:00,29.62,21,25,86.0,6.21,22.0
2017-01-20 14:50:00,29.65,19,27,74.0,0.5,22.0
2017-01-20 15:50:00,29.68,23,25,93.0,0.5,20.0
2017-01-20 16:50:00,29.68,21,27,80.0,2.49,18.0
2017-01-20 17:50:00,29.71,23,25,93.0,0.5,15.0
2017-01-20 18:50:00,29.74,23,25,93.0,0.62,21.0
2017-01-20 19:50:00,29.74,23,25,93.0,6.21,15.0
2017-01-20 20:50:00,29.74,21,25,86.0,6.21,11.0
2017-01-20 21:50:00,29.74,23,25,93.0,0.75,8.0
2017-01-20 22:50:00,29.74,23,27,86.0,4.97,21.0
2017-01-20 23:50:00,29.77,23,25,93.0,3.73,16.0
2017-01-21 00:50:00,29.83,23,25,93.0,6.21,15.0
2017-01-21 01:50:00,29.85,23,25,93.0,6.21,13.0
2017-01-21 02:50:00,29.88,19,23,86.0,6.21,8.0
2017-01-21 03:50:00,29.91,12,16,86.0,6.21,8.0
2017-01-21 04:50:00,29.94,21,23,93.0,6.21,13.0
2017-01-21 05:50:00,29.94,18,21,86.0,6.21,13.0
2017-01-21 06:50:00,29.97,16,23,74.0,6.21,7.0
2017-01-21 07:50:00,29.97,16,23,74.0,6.21,3.0
2017-01-21 08:50:00,30.00,14,18,86.0,6.21,6.0
2017-01-21 09:50:00,30.00,18,25,74.0,6.21,13.0
2017-01-21 10:50:00,30.00,19,25,80.0,6.21,8.0
2017-01-21 11:50:00,30.00,18,23,80.0,6.21,8.0
2017-01-21 12:50:00,30.00,23,27,86.0,6.21,6.0
2017-01-21 13:50:00,29.97,21,27,80.0,6.21,6.0
2017-01-21 14:50:00,29.97,21,28,74.0,6.21,6.0
2017-01-21 15:50:00,29.94,21,28,74.0,6.21,9.0
2017-01-21 16:50:00,29.94,21,28,74.0,6.21,8.0
2017-01-21 17:50:00,29.94,23,27,86.0,6.21,5.0
2017-01-21 18:50:00,29.94,21,28,74.0,6.21,6.0
2017-01-21 19:50:00,29.91,23,27,86.0,6.21,9.0
2017-01-21 20:50:00,29.91,23,25,93.0,6.21,5.0
2017-01-21 21:50:00,29.91,23,25,93.0,6.21,2.0
2017-01-21 22:50:00,29.91,21,27,80.0,6.21,2.0
2017-01-21 23:50:00,29.91,25,27,93.0,1.49,5.0
2017-01-22 00:50:00,29.91,21,23,93.0,6.21,3.0
2017-01-22 01:50:00,29.88,23,25,93.0,6.21,1.0
2017-01-22 02:50:00,29.88,21,23,93.0,6.21,2.0
2017-01-22 03:50:00,29.88,21,23,93.0,6.21,2.0
2017-01-22 04:50:00,29.85,19,19,100.0,6.21,1.0
2017-01-22 05:50:00,29.85,18,19,93.0,6.21,1.0
2017-01-22 06:50:00,29.85,16,18,93.0,6.21,2.0
2017-01-22 07:50:00,29.83,16,18,93.0,6.21,0.0
2017-01-22 08:50:00,29.80,18,19,93.0,6.21,0.0
2017-01-22 09:50:00,29.80,18,19,93.0,6.21,1.0
2017-01-22 10:50:00,29.77,19,19,100.0,6.21,0.0
2017-01-22 11:50:00,29.74,19,21,93.0,6.21,0.0
2017-01-22 12:50:00,29.74,21,21,100.0,3.73,2.0
2017-01-22 13:50:00,29.71,21,23,93.0,2.49,0.0
2017-01-22 14:50:00,29.68,21,23,93.0,1.43,1.0
2017-01-22 15:50:00,29.65,23,23,100.0,1.86,0.0
2017-01-22 16:50:00,29.62,23,25,93.0,0.75,0.0
2017-01-22 17:50:00,29.59,25,25,100.0,1.12,3.0
2017-01-22 18:50:00,29.59,25,25,100.0,1.12,0.0
2017-01-22 19:50:00,29.59,25,25,100.0,1.24,3.0
2017-01-22 20:50:00,29.56,25,25,100.0,6.21,3.0
2017-01-22 21:50:00,29.56,25,25,100.0,6.21,5.0
2017-01-22 22:50:00,29.56,23,27,86.0,6.21,6.0
2017-01-22 23:50:00,29.53,23,25,93.0,1.86,3.0
2017-01-23 00:50:00,29.53,23,25,93.0,2.8,1.0
2017-01-23 01:50:00,29.50,23,25,93.0,6.21,5.0
2017-01-23 02:50:00,29.50,23,25,93.0,6.21,3.0
2017-01-23 03:50:00,29.50,23,25,93.0,4.35,2.0
2017-01-23 04:50:00,29.50,23,25,93.0,1.8,1.0
2017-01-23 05:50:00,29.50,23,25,93.0,6.21,5.0
2017-01-23 06:50:00,29.53,23,25,93.0,4.97,5.0
2017-01-23 07:50:00,29.53,21,25,86.0,2.49,3.0
2017-01-23 08:50:00,29.56,21,25,86.0,6.21,5.0
2017-01-23 09:50:00,29.59,21,25,86.0,6.21,5.0
2017-01-23 10:50:00,29.62,21,25,86.0,6.21,2.0
2017-01-23 11:50:00,29.62,19,25,80.0,6.21,1.0
2017-01-23 13:50:00,29.68,21,23,93.0,6.21,0.0
2017-01-23 14:50:00,29.71,21,23,93.0,6.21,2.0
2017-01-23 15:50:00,29.74,18,19,93.0,6.21,0.0
2017-01-23 16:50:00,29.77,18,19,93.0,6.21,2.0
2017-01-23 17:50:00,29.80,14,14,100.0,6.21,2.0
2017-01-23 18:50:00,29.83,9,10,92.0,6.21,0.0
2017-01-23 19:50:00,29.85,5,7,92.0,6.21,2.0
2017-01-23 20:50:00,29.88,1,5,85.0,6.21,1.0
2017-01-23 21:50:00,29.91,0,3,85.0,6.21,0.0
2017-01-23 22:50:00,29.91,-6,-2,84.0,6.21,2.0
2017-01-23 23:50:00,29.94,-6,-2,84.0,6.21,1.0
2017-01-24 00:50:00,29.97,-8,-4,84.0,6.21,1.0
2017-01-24 01:50:00,29.97,-9,-6,84.0,6.21,1.0
2017-01-24 02:50:00,29.97,-9,-6,84.0,6.21,0.0
2017-01-24 03:50:00,29.97,-11,-8,84.0,6.21,2.0
2017-01-24 04:50:00,30.00,-11,-8,84.0,6.21,2.0
2017-01-24 05:50:00,30.00,-8,-6,92.0,6.21,1.0
2017-01-24 06:50:00,29.97,-13,-9,84.0,6.21,0.0
2017-01-24 07:50:00,29.97,-8,-4,84.0,6.21,1.0
2017-01-24 08:50:00,29.97,-11,-8,84.0,43.5,0.0
2017-01-24 09:50:00,29.97,-9,-6,84.0,43.5,2.0
2017-01-24 10:50:00,29.94,0,1,92.0,43.5,2.0
2017-01-24 11:50:00,29.94,1,5,85.0,43.5,0.0
2017-01-24 12:50:00,29.91,3,7,85.0,43.5,2.0
2017-01-24 13:50:00,29.91,7,9,92.0,43.5,3.0
2017-01-24 14:50:00,29.88,7,9,92.0,6.21,2.0
2017-01-24 15:50:00,29.85,14,16,93.0,6.21,2.0
2017-01-24 16:50:00,29.83,16,18,93.0,6.21,1.0
2017-01-24 17:50:00,29.80,18,23,80.0,6.21,6.0
2017-01-24 18:50:00,29.77,21,28,74.0,6.21,5.0
2017-01-24 19:50:00,29.77,19,25,80.0,6.21,7.0
2017-01-24 20:50:00,29.74,21,27,80.0,6.21,7.0
2017-01-24 21:50:00,29.68,21,27,80.0,6.21,10.0
2017-01-24 22:50:00,29.65,23,28,80.0,6.21,9.0
2017-01-24 23:50:00,29.59,25,36,65.0,6.21,11.0
2017-01-25 00:50:00,29.59,25,30,80.0,6.21,3.0
2017-01-25 01:50:00,29.56,23,30,75.0,6.21,2.0
2017-01-25 02:50:00,29.50,25,27,93.0,6.21,2.0
2017-01-25 03:50:00,29.44,25,28,86.0,6.21,1.0
2017-01-25 04:50:00,29.38,27,30,86.0,6.21,0.0
2017-01-25 05:50:00,29.32,28,39,65.0,6.21,10.0
2017-01-25 06:50:00,29.26,30,41,66.0,6.21,8.0
2017-01-25 07:50:00,29.23,34,41,76.0,6.21,15.0
2017-01-25 08:50:00,29.18,36,41,81.0,6.21,17.0
2017-01-25 09:50:00,29.18,36,41,81.0,6.21,11.0
2017-01-25 10:50:00,29.18,37,39,93.0,6.21,11.0
2017-01-25 11:50:00,29.18,37,43,81.0,6.21,16.0
2017-01-25 12:50:00,29.21,36,43,76.0,6.21,13.0
2017-01-25 13:50:00,29.23,36,41,81.0,6.21,8.0
2017-01-25 14:50:00,29.23,36,41,81.0,6.21,7.0
2017-01-25 15:50:00,29.21,36,39,87.0,6.21,10.0
2017-01-25 16:50:00,29.21,36,37,93.0,6.21,8.0
2017-01-25 17:50:00,29.21,36,37,93.0,6.21,10.0
2017-01-25 18:50:00,29.21,34,37,87.0,6.21,8.0
2017-01-25 19:50:00,29.23,34,39,81.0,6.21,8.0
2017-01-25 20:50:00,29.26,36,39,87.0,6.21,10.0
2017-01-25 21:50:00,29.26,36,37,93.0,6.21,11.0
2017-01-25 22:50:00,29.29,34,41,76.0,6.21,17.0
2017-01-25 23:50:00,29.32,34,41,76.0,6.21,16.0
2017-01-26 00:50:00,29.35,34,41,76.0,6.21,20.0
2017-01-26 02:50:00,29.50,34,39,81.0,6.21,11.0
2017-01-26 03:50:00,29.53,32,37,81.0,6.21,10.0
2017-01-26 04:50:00,29.56,32,37,81.0,6.21,11.0
2017-01-26 05:50:00,29.59,32,36,87.0,6.21,2.0
2017-01-26 06:50:00,29.62,32,36,87.0,6.21,3.0
2017-01-26 07:50:00,29.65,30,32,93.0,6.21,2.0
2017-01-26 08:50:00,29.65,28,32,87.0,6.21,1.0
2017-01-26 09:50:00,29.68,30,30,100.0,6.21,0.0
2017-01-26 10:50:00,29.68,30,30,100.0,6.21,1.0
2017-01-26 11:50:00,29.71,30,32,93.0,6.21,0.0
2017-01-26 12:50:00,29.68,30,32,93.0,6.21,0.0
2017-01-26 13:50:00,29.71,32,32,100.0,6.21,2.0
2017-01-26 14:50:00,29.68,32,34,93.0,3.73,2.0
2017-01-26 15:50:00,29.68,32,32,100.0,3.11,2.0
2017-01-26 16:50:00,29.68,32,32,100.0,4.97,0.0
2017-01-26 17:50:00,29.68,32,32,100.0,6.21,0.0
2017-01-26 18:50:00,29.65,34,34,100.0,6.21,6.0
2017-01-26 19:50:00,29.68,34,34,100.0,6.21,3.0
2017-01-26 20:50:00,29.65,34,34,100.0,6.21,0.0
2017-01-26 21:50:00,29.68,34,34,100.0,6.21,0.0
2017-01-26 22:50:00,29.68,39,39,100.0,6.21,3.0
2017-01-26 23:50:00,29.68,39,45,81.0,6.21,15.0
2017-01-27 00:50:00,29.71,39,45,81.0,6.21,14.0
2017-01-27 01:50:00,29.74,39,45,81.0,6.21,13.0
2017-01-27 02:50:00,29.74,37,45,76.0,6.21,13.0
2017-01-27 03:50:00,29.74,36,45,71.0,6.21,17.0
2017-01-27 04:50:00,29.74,36,45,71.0,6.21,9.0
2017-01-27 05:50:00,29.77,34,43,71.0,6.21,3.0
2017-01-27 06:50:00,29.77,32,43,66.0,6.21,7.0
2017-01-27 07:50:00,29.77,32,43,66.0,6.21,7.0
2017-01-27 08:50:00,29.77,32,43,66.0,6.21,11.0
2017-01-27 09:50:00,29.74,32,45,61.0,6.21,16.0
2017-01-27 10:50:00,29.74,30,45,57.0,6.21,20.0
2017-01-27 11:50:00,29.74,30,45,57.0,6.21,18.0
2017-01-27 12:50:00,29.74,30,45,57.0,6.21,23.0
2017-01-27 13:50:00,29.74,32,45,61.0,6.21,17.0
2017-01-27 14:50:00,29.74,32,45,61.0,6.21,18.0
2017-01-27 15:50:00,29.74,32,45,61.0,6.21,20.0
2017-01-27 16:50:00,29.74,32,45,61.0,6.21,18.0
2017-01-27 17:50:00,29.71,34,43,71.0,6.21,20.0
2017-01-27 18:50:00,29.71,36,43,76.0,6.21,21.0
2017-01-27 19:50:00,29.74,34,45,66.0,6.21,18.0
2017-01-27 21:50:00,29.77,34,43,71.0,6.21,11.0
2017-01-27 22:50:00,29.77,34,43,71.0,6.21,10.0
2017-01-27 23:50:00,29.77,34,43,71.0,6.21,11.0
2017-01-28 00:50:00,29.77,34,43,71.0,6.21,6.0
2017-01-28 01:50:00,29.77,34,41,76.0,6.21,6.0
2017-01-28 02:50:00,29.74,34,41,76.0,6.21,3.0
2017-01-28 03:50:00,29.74,34,37,87.0,6.21,2.0
2017-01-28 04:50:00,29.71,34,39,81.0,6.21,3.0
2017-01-28 05:50:00,29.68,34,37,87.0,6.21,5.0
2017-01-28 06:50:00,29.68,32,36,87.0,6.21,2.0
2017-01-28 07:50:00,29.71,34,37,87.0,6.21,3.0
2017-01-28 08:50:00,29.68,32,37,81.0,6.21,1.0
2017-01-28 09:50:00,29.68,32,36,87.0,6.21,0.0
2017-01-28 10:50:00,29.71,34,39,81.0,6.21,9.0
2017-01-28 11:50:00,29.71,34,37,87.0,6.21,8.0
2017-01-28 12:50:00,29.71,34,37,87.0,6.21,7.0
2017-01-28 13:50:00,29.71,34,37,87.0,6.21,5.0
2017-01-28 14:50:00,29.71,34,37,87.0,6.21,1.0
2017-01-28 15:50:00,29.71,34,39,81.0,6.21,8.0
2017-01-28 16:50:00,29.74,34,41,76.0,6.21,7.0
2017-01-28 17:50:00,29.74,34,39,81.0,6.21,3.0
2017-01-28 18:50:00,29.74,34,41,76.0,6.21,3.0
2017-01-28 19:50:00,29.74,34,43,71.0,6.21,6.0
2017-01-28 20:50:00,29.71,34,41,76.0,6.21,6.0
2017-01-28 21:50:00,29.74,36,41,81.0,6.21,9.0
2017-01-28 22:50:00,29.71,36,41,81.0,6.21,5.0
2017-01-28 23:50:00,29.71,34,37,87.0,6.21,2.0
2017-01-29 00:50:00,29.68,34,41,76.0,6.21,5.0
2017-01-29 01:50:00,29.65,32,36,87.0,6.21,2.0
2017-01-29 02:50:00,29.59,32,36,87.0,6.21,1.0
2017-01-29 03:50:00,29.56,32,34,93.0,6.21,2.0
2017-01-29 04:50:00,29.53,32,34,93.0,6.21,0.0
2017-01-29 05:50:00,29.50,32,34,93.0,6.21,3.0
2017-01-29 06:50:00,29.47,30,36,81.0,6.21,0.0
2017-01-29 07:50:00,29.44,27,45,49.0,6.21,7.0
2017-01-29 08:50:00,29.44,28,41,61.0,6.21,7.0
2017-01-29 09:50:00,29.41,28,45,53.0,6.21,6.0
2017-01-29 10:50:00,29.38,30,43,61.0,6.21,6.0
2017-01-29 11:50:00,29.38,30,45,57.0,6.21,2.0
2017-01-29 12:50:00,29.32,32,46,57.0,6.21,10.0
2017-01-29 13:50:00,29.32,34,45,66.0,6.21,7.0
2017-01-29 14:50:00,29.32,34,41,76.0,6.21,5.0
2017-01-29 15:50:00,29.29,34,39,81.0,6.21,6.0
2017-01-29 16:50:00,29.26,34,41,76.0,6.21,3.0
2017-01-29 17:50:00,29.23,34,39,81.0,6.21,3.0
2017-01-29 18:50:00,29.23,34,39,81.0,6.21,3.0
2017-01-29 19:50:00,29.21,34,37,87.0,6.21,3.0
2017-01-29 20:50:00,29.21,36,37,93.0,6.21,3.0
2017-01-29 21:50:00,29.18,34,39,81.0,6.21,10.0
2017-01-29 22:50:00,29.18,32,39,75.0,6.21,8.0
2017-01-29 23:50:00,29.18,32,34,93.0,5.59,11.0
2017-01-30 00:50:00,29.21,32,34,93.0,6.21,3.0
2017-01-30 01:50:00,29.21,32,34,93.0,6.21,3.0
2017-01-30 02:50:00,29.18,30,34,87.0,4.97,11.0
2017-01-30 03:50:00,29.18,27,34,75.0,6.21,9.0
2017-01-30 04:50:00,29.21,25,34,70.0,6.21,5.0
2017-01-30 05:50:00,29.21,27,34,75.0,3.73,9.0
2017-01-30 06:50:00,29.21,28,34,81.0,6.21,5.0
2017-01-30 07:50:00,29.23,30,36,81.0,6.21,8.0
2017-01-30 08:50:00,29.26,30,34,87.0,6.21,2.0
2017-01-30 09:50:00,29.32,32,34,93.0,6.21,11.0
2017-01-30 10:50:00,29.38,32,34,93.0,6.21,23.0
2017-01-30 11:50:00,29.47,28,34,81.0,6.21,22.0
2017-01-30 12:50:00,29.53,27,32,80.0,6.21,15.0
2017-01-30 13:50:00,29.62,25,32,75.0,6.21,22.0
2017-01-30 14:50:00,29.68,23,30,75.0,6.21,17.0
2017-01-30 15:50:00,29.71,23,28,80.0,6.21,15.0
2017-01-30 16:50:00,29.74,23,28,80.0,6.21,10.0
2017-01-30 17:50:00,29.80,19,28,69.0,6.21,8.0
2017-01-30 18:50:00,29.83,19,28,69.0,6.21,7.0
2017-01-30 19:50:00,29.85,19,28,69.0,6.21,7.0
2017-01-30 20:50:00,29.88,21,27,80.0,6.21,1.0
2017-01-30 21:50:00,29.88,21,27,80.0,6.21,5.0
2017-01-30 22:50:00,29.91,21,25,86.0,6.21,3.0
2017-01-30 23:50:00,29.91,21,25,86.0,6.21,0.0
2017-01-31 00:50:00,29.91,21,23,93.0,6.21,0.0
2017-01-31 01:50:00,29.91,21,23,93.0,6.21,0.0
2017-01-31 02:50:00,29.94,21,23,93.0,6.21,0.0
2017-01-31 03:50:00,29.94,21,23,93.0,6.21,0.0
2017-01-31 04:50:00,29.91,19,25,80.0,6.21,3.0
2017-01-31 05:50:00,29.91,19,23,86.0,6.21,6.0
2017-01-31 06:50:00,29.88,19,25,80.0,6.21,9.0
2017-01-31 07:50:00,29.88,21,27,80.0,6.21,8.0
2017-01-31 08:50:00,29.85,19,25,80.0,6.21,7.0
2017-01-31 09:50:00,29.85,21,25,86.0,4.97,7.0
2017-01-31 10:50:00,29.83,23,25,93.0,6.21,9.0
2017-01-31 11:50:00,29.80,23,25,93.0,6.21,8.0
2017-01-31 12:50:00,29.80,25,28,86.0,6.21,1.0
2017-01-31 13:50:00,29.83,30,32,93.0,1.86,7.0
2017-01-31 14:50:00,29.83,27,34,75.0,6.21,13.0
2017-01-31 15:50:00,29.85,28,32,87.0,6.21,20.0
2017-01-31 16:50:00,29.88,28,30,93.0,3.11,17.0
2017-01-31 17:50:00,29.91,28,30,93.0,0.93,10.0
2017-01-31 18:50:00,29.94,28,28,100.0,4.97,9.0
2017-01-31 19:50:00,29.97,23,28,80.0,6.21,10.0
2017-01-31 20:50:00,29.97,21,28,74.0,6.21,7.0
2017-01-31 21:50:00,30.00,21,27,80.0,6.21,3.0
2017-01-31 22:50:00,30.03,21,27,80.0,5.59,2.0
2017-01-31 23:50:00,30.06,21,25,86.0,6.21,3.0
2017-02-01 00:50:00,30.09,19,19,100.0,6.21,1.0
2017-02-01 01:50:00,30.09,14,16,93.0,6.21,0.0
2017-02-01 02:50:00,30.09,12,14,92.0,6.21,0.0
2017-02-01 03:50:00,30.09,10,12,92.0,6.21,2.0
2017-02-01 04:50:00,30.12,10,12,92.0,6.21,1.0
2017-02-01 05:50:00,30.09,10,12,92.0,6.21,2.0
2017-02-01 06:50:00,30.09,12,14,92.0,6.21,0.0
2017-02-01 07:50:00,30.06,12,16,86.0,6.21,1.0
2017-02-01 08:50:00,30.06,14,16,93.0,6.21,1.0
2017-02-01 09:50:00,30.03,14,18,86.0,6.21,1.0
2017-02-01 10:50:00,30.03,16,25,69.0,6.21,7.0
2017-02-01 11:50:00,30.00,16,25,69.0,6.21,7.0
2017-02-01 12:50:00,30.00,14,27,59.0,6.21,8.0
2017-02-01 13:50:00,29.97,14,27,59.0,6.21,10.0
2017-02-01 14:50:00,29.94,14,27,59.0,6.21,9.0
2017-02-01 15:50:00,29.94,16,25,69.0,6.21,7.0
2017-02-01 16:50:00,29.91,18,25,74.0,6.21,10.0
2017-02-01 17:50:00,29.91,19,23,86.0,3.11,10.0
2017-02-01 18:50:00,29.88,21,23,93.0,4.97,9.0
2017-02-01 19:50:00,29.85,21,25,86.0,6.21,8.0
2017-02-01 20:50:00,29.83,19,25,80.0,6.21,10.0
2017-02-01 21:50:00,29.80,19,25,80.0,6.21,13.0
2017-02-01 22:50:00,29.80,18,27,69.0,6.21,10.0
2017-02-01 23:50:00,29.77,19,27,74.0,4.97,13.0
2017-02-02 00:50:00,29.77,21,27,80.0,6.21,7.0
2017-02-02 01:50:00,29.74,21,27,80.0,6.21,13.0
2017-02-02 02:50:00,29.74,19,28,69.0,6.21,7.0
2017-02-02 03:50:00,29.74,21,27,80.0,6.21,7.0
2017-02-02 04:50:00,29.74,21,28,74.0,6.21,1.0
2017-02-02 05:50:00,29.71,21,28,74.0,6.21,2.0
2017-02-02 06:50:00,29.71,21,27,80.0,6.21,6.0
2017-02-02 07:50:00,29.71,19,27,74.0,6.21,2.0
2017-02-02 08:50:00,29.71,23,28,80.0,6.21,3.0
2017-02-02 09:50:00,29.71,21,30,69.0,6.21,3.0
2017-02-02 10:50:00,29.71,21,28,74.0,6.21,2.0
2017-02-02 11:50:00,29.71,21,28,74.0,6.21,3.0
2017-02-02 12:50:00,29.71,21,28,74.0,6.21,2.0
2017-02-02 13:50:00,29.68,19,28,69.0,6.21,3.0
2017-02-02 14:50:00,29.71,19,28,69.0,6.21,3.0
2017-02-02 15:50:00,29.71,18,27,69.0,6.21,6.0
2017-02-02 16:50:00,29.71,18,23,80.0,6.21,2.0
2017-02-02 17:50:00,29.71,18,25,74.0,6.21,3.0
2017-02-02 18:50:00,29.71,18,21,86.0,6.21,2.0
2017-02-02 19:50:00,29.71,16,18,93.0,6.21,0.0
2017-02-02 20:50:00,29.71,14,16,93.0,6.21,0.0
2017-02-02 21:50:00,29.71,10,12,92.0,6.21,0.0
2017-02-02 22:50:00,29.71,10,12,92.0,6.21,2.0
2017-02-02 23:50:00,29.74,10,14,85.0,6.21,2.0
2017-02-03 00:50:00,29.74,10,12,92.0,6.21,0.0
2017-02-03 01:50:00,29.74,12,14,92.0,6.21,0.0
2017-02-03 02:50:00,29.74,16,18,93.0,6.21,5.0
2017-02-03 03:50:00,29.74,14,18,86.0,6.21,6.0
2017-02-03 04:50:00,29.74,12,16,86.0,6.21,0.0
2017-02-03 05:50:00,29.74,12,14,92.0,6.21,0.0
2017-02-03 06:50:00,29.74,10,14,85.0,6.21,0.0
2017-02-03 07:50:00,29.74,10,14,85.0,6.21,0.0
2017-02-03 08:50:00,29.74,10,12,92.0,43.5,2.0
2017-02-03 09:50:00,29.74,9,12,85.0,43.5,0.0
2017-02-03 10:50:00,29.77,9,10,92.0,43.5,1.0
2017-02-03 11:50:00,29.77,9,12,85.0,43.5,0.0
2017-02-03 12:50:00,29.77,10,12,92.0,43.5,0.0
2017-02-03 13:50:00,29.77,10,12,92.0,43.5,0.0
2017-02-03 14:50:00,29.77,9,10,92.0,43.5,2.0
2017-02-03 15:50:00,29.77,7,9,92.0,43.5,2.0
2017-02-03 16:50:00,29.80,7,9,92.0,43.5,0.0
2017-02-03 17:50:00,29.80,3,7,85.0,43.5,0.0
2017-02-03 18:50:00,29.80,1,5,85.0,43.5,0.0
2017-02-03 19:50:00,29.80,0,3,85.0,43.5,1.0
2017-02-03 20:50:00,29.83,0,3,85.0,43.5,0.0
2017-02-03 21:50:00,29.83,1,3,92.0,43.5,1.0
2017-02-03 22:50:00,29.83,0,3,85.0,43.5,0.0
2017-02-03 23:50:00,29.83,0,3,85.0,6.21,0.0
2017-02-04 00:50:00,29.83,1,3,92.0,6.21,3.0
2017-02-04 01:50:00,29.85,0,3,85.0,6.21,1.0
2017-02-04 02:50:00,29.85,1,3,92.0,6.21,2.0
2017-02-04 03:50:00,29.85,0,3,85.0,6.21,2.0
2017-02-04 04:50:00,29.85,-2,1,85.0,6.21,1.0
2017-02-04 05:50:00,29.88,0,1,92.0,6.21,2.0
2017-02-04 06:50:00,29.88,1,3,92.0,6.21,2.0
2017-02-04 07:50:00,29.88,0,1,92.0,43.5,1.0
2017-02-04 08:50:00,29.88,-2,1,85.0,43.5,0.0
2017-02-04 09:50:00,29.91,0,3,85.0,43.5,2.0
2017-02-04 10:50:00,29.91,0,3,85.0,43.5,0.0
2017-02-04 11:50:00,29.91,1,5,85.0,43.5,0.0
2017-02-04 12:50:00,29.91,5,9,85.0,43.5,2.0
2017-02-04 13:50:00,29.88,5,9,85.0,43.5,0.0
2017-02-04 14:50:00,29.88,3,7,85.0,43.5,0.0
2017-02-04 15:50:00,29.91,3,5,92.0,43.5,2.0
2017-02-04 16:50:00,29.91,1,5,85.0,6.21,1.0
2017-02-04 17:50:00,29.91,1,5,85.0,6.21,2.0
2017-02-04 18:50:00,29.91,1,5,85.0,6.21,2.0
2017-02-04 19:50:00,29.91,3,5,92.0,6.21,3.0
2017-02-04 20:50:00,29.91,3,5,92.0,6.21,0.0
2017-02-04 21:50:00,29.91,1,5,85.0,6.21,2.0
2017-02-04 22:50:00,29.91,1,3,92.0,6.21,0.0
2017-02-04 23:50:00,29.94,1,3,92.0,6.21,1.0
2017-02-05 00:50:00,29.94,3,5,92.0,6.21,0.0
2017-02-05 01:50:00,29.94,1,5,85.0,6.21,1.0
